jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
57014.706589	-7.68329	0.00052	6.56753	50.526	-0.03272	0.00039	0.200817	0.000678	-4.8320	0.0025	41.60	79.70	205.10	201.30
57015.597521	-7.67827	0.00051	6.56302	50.523	-0.03336	0.00037	0.197458	0.000615	-4.8446	0.0023	44.50	90.30	199.40	174.50
57015.662776	-7.67701	0.00066	6.56240	50.554	-0.03303	0.00056	0.197008	0.001052	-4.8463	0.0040	29.00	61.60	129.10	109.30
57015.668389	-7.67759	0.00064	6.56057	50.553	-0.03251	0.00054	0.196983	0.000983	-4.8464	0.0038	30.50	64.90	134.20	112.70
57016.606057	-7.68191	0.00063	6.56657	50.549	-0.03430	0.00052	0.199663	0.000970	-4.8363	0.0036	31.30	60.80	156.20	154.60
57016.611948	-7.68209	0.00056	6.56804	50.547	-0.03494	0.00044	0.198150	0.000758	-4.8420	0.0029	37.90	72.60	184.00	179.80
57016.682643	-7.68096	0.00052	6.56680	50.543	-0.03470	0.00038	0.199036	0.000628	-4.8386	0.0024	44.20	83.60	211.40	201.60
57016.688326	-7.68220	0.00055	6.56446	50.547	-0.03427	0.00042	0.199252	0.000724	-4.8378	0.0027	39.40	75.30	191.60	184.00
57017.741294	-7.67395	0.00072	6.56264	50.582	-0.03395	0.00063	0.200956	0.001234	-4.8315	0.0046	26.50	45.00	126.90	160.30
57017.747069	-7.67378	0.00070	6.56568	50.579	-0.03563	0.00060	0.201249	0.001149	-4.8304	0.0042	27.90	47.40	133.00	166.20
57018.590811	-7.68246	0.00068	6.56708	50.565	-0.03675	0.00059	0.198399	0.001155	-4.8410	0.0044	27.30	54.20	138.30	133.80
57018.596390	-7.68261	0.00072	6.56446	50.566	-0.03406	0.00063	0.197409	0.001279	-4.8448	0.0049	25.30	50.80	128.60	123.20
57018.676760	-7.68261	0.00065	6.56315	50.576	-0.03517	0.00054	0.196609	0.001041	-4.8478	0.0040	29.50	59.40	146.00	136.40
57018.682385	-7.68268	0.00064	6.56532	50.558	-0.03357	0.00054	0.198246	0.001032	-4.8416	0.0039	29.90	59.50	148.50	140.90
57019.704263	-7.68171	0.00056	6.56395	50.562	-0.03425	0.00043	0.201316	0.000733	-4.8302	0.0027	39.30	71.80	188.00	193.50
57019.709761	-7.68243	0.00053	6.56573	50.552	-0.03485	0.00039	0.200100	0.000645	-4.8347	0.0024	43.40	79.80	206.80	205.50
57019.787169	-7.68141	0.00048	6.56658	50.535	-0.03346	0.00033	0.201348	0.000511	-4.8300	0.0019	53.00	94.90	252.30	256.80
57019.792794	-7.68221	0.00050	6.56846	50.534	-0.03575	0.00036	0.200904	0.000579	-4.8317	0.0021	47.60	86.70	229.70	232.40
57020.563119	-7.68215	0.00114	6.56776	50.576	-0.03753	0.00108	0.203700	0.002739	-4.8215	0.0099	14.40	28.50	81.00	85.50
57020.646985	-7.68162	0.00047	6.56716	50.534	-0.03366	0.00031	0.201218	0.000488	-4.8305	0.0018	55.00	100.70	260.00	257.60
57021.723282	-7.68263	0.00061	6.56889	50.545	-0.03548	0.00050	0.198954	0.000927	-4.8389	0.0035	32.70	58.90	166.10	180.40
57021.728769	-7.68304	0.00058	6.56864	50.554	-0.03614	0.00046	0.201210	0.000840	-4.8306	0.0031	35.20	65.30	180.00	185.60
57044.435786	-7.68145	0.00051	6.57313	50.506	-0.03299	0.00036	0.204302	0.000586	-4.8193	0.0021	48.00	87.80	224.50	215.60
57044.441156	-7.68124	0.00051	6.57398	50.520	-0.03336	0.00037	0.205102	0.000610	-4.8165	0.0022	46.50	85.30	217.20	208.50
57044.572820	-7.68136	0.00054	6.57630	50.502	-0.03501	0.00041	0.205703	0.000680	-4.8143	0.0024	42.70	76.60	201.10	206.00
57044.578005	-7.68135	0.00055	6.57441	50.516	-0.03391	0.00042	0.204278	0.000716	-4.8194	0.0026	40.80	73.90	193.60	197.30
57046.430963	-7.68039	0.00048	6.57381	50.504	-0.03385	0.00033	0.205618	0.000511	-4.8146	0.0018	54.20	97.10	249.50	247.00
57046.436368	-7.68143	0.00049	6.57604	50.498	-0.03389	0.00034	0.205683	0.000531	-4.8144	0.0019	52.40	94.40	243.60	242.10
57046.531250	-7.68138	0.00053	6.57360	50.507	-0.03265	0.00040	0.205142	0.000660	-4.8163	0.0024	43.80	78.60	208.90	210.80
57046.536933	-7.68165	0.00054	6.57299	50.515	-0.03416	0.00041	0.205652	0.000700	-4.8145	0.0025	41.70	75.30	200.80	202.50
57048.406416	-7.68439	0.00078	6.57314	50.533	-0.03378	0.00070	0.200966	0.001520	-4.8315	0.0056	22.70	44.80	117.30	117.30
57048.411705	-7.68206	0.00096	6.57235	50.542	-0.02988	0.00090	0.198824	0.002209	-4.8394	0.0083	17.10	35.00	93.00	93.70
57048.525996	-7.68238	0.00074	6.57078	50.542	-0.03227	0.00065	0.201636	0.001349	-4.8290	0.0050	24.90	48.30	125.70	126.60
57331.694820	-7.68100	0.00053	6.55358	50.623	-0.03482	0.00039	0.187907	0.000611	-4.8825	0.0025	44.20	84.30	202.70	203.50
57331.700549	-7.68083	0.00051	6.55267	50.618	-0.03659	0.00037	0.186198	0.000574	-4.8897	0.0024	46.20	90.90	206.90	196.00
57333.705451	-7.68050	0.00044	6.55391	50.598	-0.03844	0.00026	0.186609	0.000375	-4.8879	0.0016	66.50	126.60	294.60	281.20
57333.775211	-7.68047	0.00047	6.55325	50.601	-0.03692	0.00030	0.186136	0.000458	-4.8899	0.0019	55.60	109.20	256.20	246.30
57334.763194	-7.68082	0.00043	6.55447	50.595	-0.03601	0.00024	0.186266	0.000345	-4.8894	0.0015	71.20	137.30	317.80	300.90
57335.680941	-7.68151	0.00065	6.55136	50.654	-0.03748	0.00055	0.186134	0.001040	-4.8899	0.0044	29.00	58.60	143.20	142.00
57335.758652	-7.68040	0.00043	6.54988	50.607	-0.03807	0.00025	0.185273	0.000360	-4.8936	0.0015	68.50	132.50	309.70	293.70
57380.572074	-7.68432	0.00069	6.54664	50.689	-0.04268	0.00059	0.183034	0.001128	-4.9032	0.0049	27.20	53.90	135.20	138.50
57380.575824	-7.68336	0.00063	6.55003	50.668	-0.03757	0.00052	0.181994	0.000938	-4.9078	0.0041	31.20	61.10	151.60	153.40
57380.579527	-7.68260	0.00064	6.55174	50.656	-0.03659	0.00053	0.180367	0.000952	-4.9150	0.0043	30.80	60.30	149.90	151.90
57380.697943	-7.68316	0.00061	6.54979	50.667	-0.04137	0.00050	0.180147	0.000869	-4.9160	0.0039	33.00	63.60	162.20	164.80
57380.701623	-7.68268	0.00058	6.54930	50.680	-0.04069	0.00047	0.181571	0.000804	-4.9096	0.0036	35.10	67.40	171.70	174.10
57380.705454	-7.68227	0.00058	6.54924	50.673	-0.03721	0.00046	0.181571	0.000774	-4.9097	0.0034	36.20	68.40	172.60	179.40
57382.569203	-7.68219	0.00081	6.54678	50.673	-0.04194	0.00073	0.179393	0.001532	-4.9194	0.0069	21.60	44.40	108.70	108.50
57382.573474	-7.68332	0.00114	6.54901	50.648	-0.04104	0.00109	0.180365	0.002821	-4.9150	0.0126	13.90	29.90	76.00	76.90
57382.576842	-7.68529	0.00128	6.54854	50.644	-0.03515	0.00123	0.173897	0.003398	-4.9450	0.0163	12.00	26.50	68.20	69.40
57385.522141	-7.68324	0.00063	6.54969	50.663	-0.03923	0.00053	0.179006	0.000975	-4.9211	0.0044	30.30	58.60	149.10	160.10
57385.624144	-7.68496	0.00049	6.55105	50.655	-0.03994	0.00035	0.181110	0.000543	-4.9117	0.0024	48.00	89.40	226.30	242.20
57408.481591	-7.68174	0.00056	6.55134	50.654	-0.04048	0.00043	0.182196	0.000694	-4.9069	0.0030	40.00	77.00	179.40	169.90
57408.485457	-7.68190	0.00054	6.55590	50.635	-0.03943	0.00040	0.182534	0.000618	-4.9054	0.0027	43.70	83.90	194.80	183.00
57408.489161	-7.68238	0.00054	6.55453	50.644	-0.04063	0.00040	0.181137	0.000621	-4.9116	0.0028	43.40	83.20	193.30	182.30
57412.472364	-7.67999	0.00065	6.55049	50.669	-0.04108	0.00054	0.183794	0.000966	-4.8999	0.0042	31.30	57.40	147.40	160.80
57412.475894	-7.67820	0.00064	6.55355	50.666	-0.03890	0.00054	0.184960	0.000934	-4.8949	0.0040	32.20	58.10	150.20	166.00
57412.479794	-7.67959	0.00060	6.55471	50.656	-0.04039	0.00049	0.182909	0.000808	-4.9038	0.0035	35.90	63.80	165.30	182.60
57412.588496	-7.68053	0.00067	6.55267	50.669	-0.04112	0.00057	0.184501	0.001011	-4.8969	0.0043	30.30	54.20	142.20	157.00
57412.592477	-7.67990	0.00060	6.55521	50.653	-0.03685	0.00049	0.184819	0.000801	-4.8955	0.0034	36.20	64.10	166.90	183.20
57412.595845	-7.68074	0.00060	6.55469	50.653	-0.03909	0.00049	0.183656	0.000809	-4.9005	0.0035	35.90	63.60	165.10	180.30
57414.486310	-7.68124	0.00058	6.55250	50.659	-0.04048	0.00047	0.181260	0.000775	-4.9110	0.0034	36.80	68.20	171.50	176.40
57414.490245	-7.68130	0.00063	6.55095	50.671	-0.03895	0.00052	0.180982	0.000914	-4.9123	0.0041	32.30	61.10	154.40	158.60
57414.493925	-7.68051	0.00064	6.55015	50.665	-0.03818	0.00053	0.182404	0.000955	-4.9060	0.0042	31.50	59.60	150.40	154.20
57414.624454	-7.68050	0.00059	6.55032	50.659	-0.04043	0.00047	0.182296	0.000793	-4.9065	0.0035	36.20	68.00	171.20	172.00
57414.628158	-7.68067	0.00061	6.55117	50.672	-0.03782	0.00050	0.181652	0.000870	-4.9093	0.0038	33.70	63.90	160.30	161.10
57414.631954	-7.68280	0.00065	6.54696	50.666	-0.03892	0.00055	0.181585	0.001012	-4.9096	0.0045	30.10	57.70	144.70	146.20
57415.490880	-7.68229	0.00084	6.54961	50.690	-0.04042	0.00069	0.180579	0.001347	-4.9141	0.0060	24.30	47.60	116.10	113.00
57415.494467	-7.67916	0.00092	6.54823	50.696	-0.03645	0.00085	0.180839	0.001828	-4.9129	0.0081	19.40	38.50	96.60	95.90
57415.498414	-7.68036	0.00089	6.54718	50.704	-0.03943	0.00082	0.180450	0.001710	-4.9146	0.0076	20.40	40.10	99.80	97.80
57700.623829	-7.67734	0.00058	6.54775	50.707	-0.04015	0.00046	0.178612	0.000747	-4.9229	0.0034	37.10	70.40	173.50	188.80
57700.629142	-7.67681	0.00056	6.54760	50.695	-0.04029	0.00044	0.180278	0.000697	-4.9154	0.0031	39.30	74.00	182.30	199.20
57700.730847	-7.67623	0.00058	6.54831	50.721	-0.03837	0.00046	0.179353	0.000741	-4.9196	0.0033	37.40	71.00	173.10	187.10
57700.736299	-7.67739	0.00059	6.54798	50.703	-0.03869	0.00047	0.178539	0.000752	-4.9233	0.0034	36.90	69.90	170.80	185.50
